Elapsed_Time,Microsoft_Ramp_Up_Latencies
2016-10-04 17:55:06.199265007Z,4080.263392
2016-10-04 17:55:06.486887775Z,3815.530528
2016-10-04 17:55:07.211399919Z,3097.988864
2016-10-04 17:55:06.288556543Z,4032.206576
2016-10-04 17:55:07.211088719Z,3113.902384
2016-10-04 17:55:07.211334607Z,3115.166736
2016-10-04 17:55:07.327574495Z,3004.100752
2016-10-04 17:55:07.211371167Z,3139.940528
2016-10-04 17:55:07.211218287Z,3148.39224
2016-10-04 17:55:07.211315679Z,3148.340976
2016-10-04 17:55:05.896824799Z,4465.036176
2016-10-04 17:55:06.852324927Z,3510.992464
2016-10-04 17:55:06.450068335Z,3918.480736
2016-10-04 17:55:07.327582703Z,3046.30952
2016-10-04 17:55:07.211112143Z,3163.013712
2016-10-04 17:55:06.852400751Z,3531.35704
2016-10-04 17:55:06.852309263Z,3534.720624
2016-10-04 17:55:07.211264543Z,3176.965888
2016-10-04 17:55:07.211148111Z,3180.758752
2016-10-04 17:55:07.211366207Z,3193.970096
2016-10-04 17:55:07.327580127Z,3088.242864
2016-10-04 17:55:06.852409295Z,3564.21448
2016-10-04 17:55:06.323556543Z,4102.115984
2016-10-04 17:55:07.211093631Z,3215.228832
2016-10-04 17:55:06.852435455Z,3574.026288
2016-10-04 17:55:06.388085839Z,4039.828928
2016-10-04 17:55:07.211278367Z,3223.412896
2016-10-04 17:55:06.852418239Z,3592.199088
2016-10-04 17:55:07.327604207Z,3117.80016
2016-10-04 17:55:07.211361871Z,3240.87248
2016-10-04 17:55:06.453556543Z,4000.259984
2016-10-04 17:55:07.211102607Z,3244.736032
2016-10-04 17:55:06.398644335Z,4058.612864
2016-10-04 17:55:06.268556543Z,4192.468928
2016-10-04 17:55:07.211222783Z,3257.61624
2016-10-04 17:55:06.348556543Z,4122.788768
2016-10-04 17:55:07.211390623Z,3274.83904
2016-10-04 17:55:06.215968463Z,4279.834064
2016-10-04 17:55:06.303556543Z,4192.89792
2016-10-04 17:55:07.211385423Z,3296.740352
2016-10-04 17:55:07.327594863Z,3182.58152
2016-10-04 17:55:07.211311135Z,3302.567664
2016-10-04 17:55:07.211292239Z,3306.366528
2016-10-04 17:55:07.211338879Z,3308.360592
2016-10-04 17:55:07.211348271Z,3309.896352
2016-10-04 17:55:07.211250719Z,3311.250544
2016-10-04 17:55:07.211343503Z,3315.067488
2016-10-04 17:55:07.211236415Z,3318.571376
2016-10-04 17:55:07.211329951Z,3333.504224
2016-10-04 17:55:07.211282959Z,3333.812928
2016-10-04 17:55:07.327577519Z,3219.74744
2016-10-04 17:55:06.388082431Z,4178.363808
2016-10-04 17:55:07.211306383Z,3362.679216
2016-10-04 17:55:06.852422735Z,3728.098288
2016-10-04 17:55:06.852473167Z,3728.256544
2016-10-04 17:55:06.086444127Z,4506.421264
2016-10-04 17:55:06.852431263Z,3740.810256
2016-10-04 17:55:07.327601967Z,3271.326288
2016-10-04 17:55:07.211161871Z,3388.756096
2016-10-04 17:55:06.852288735Z,3762.327728
2016-10-04 17:55:06.398653247Z,4216.73576
2016-10-04 17:55:07.211352591Z,3405.01152
2016-10-04 17:55:07.211301663Z,3405.698528
2016-10-04 17:55:07.211171903Z,3405.936432
2016-10-04 17:55:07.211269391Z,3405.899776
2016-10-04 17:55:07.327585263Z,3301.797312
2016-10-04 17:55:06.245893343Z,4384.121056
2016-10-04 17:55:07.211134799Z,3419.314592
2016-10-04 17:55:06.852245759Z,3778.280896
2016-10-04 17:55:06.178556543Z,4461.468448
2016-10-04 17:55:07.211325471Z,3435.258864
2016-10-04 17:55:06.450071295Z,4197.069744
2016-10-04 17:55:07.211297071Z,3437.8876
2016-10-04 17:55:06.852413823Z,3796.969152
2016-10-04 17:55:07.327597183Z,3326.354256
2016-10-04 17:55:07.211176223Z,3442.966016
2016-10-04 17:55:06.328632431Z,4333.230928
2016-10-04 17:55:07.327587631Z,3334.375536
2016-10-04 17:55:07.211231743Z,3476.895968
2016-10-04 17:55:07.211274015Z,3480.084608
2016-10-04 17:55:07.211381023Z,3522.843856
2016-10-04 17:55:07.211320719Z,3551.376176
2016-10-04 17:55:07.211180719Z,3583.71624
2016-10-04 17:55:07.211357295Z,3603.231136
2016-10-04 17:55:07.327590031Z,3489.593776
2016-10-04 17:55:06.398650175Z,4427.407136
